"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","price_higher_pmp","price_too_low","cntr_result"
1390602,458,0,0,3,168000,0,1,1,0,0,0.33333,0,0,1
1390619,43,0,0,116,83683,0,1,1,0,0,0.2069,0,0,1
1390638,28,0,0,10,190536,0,1,1,0,0,0.1,0,0,1
1390642,143,0,0,1,2400,0,1,1,0,0,1,0,0,1
1390644,43,0,0,116,83683,0,1,1,0,0,0.22414,0,0,1
1390645,363,0,0,26,238842,0,1,1,0,0,0.26923,0,0,1
1390648,2398,0,0,14,253051,0,1,1,0,0,0.21429,0,0,1
1390650,58,0,0,26,90600,0,1,1,0,0,0.07692,0,0,1
1390653,79,0,0,13,16825,0,1,0.92308,0,0,0.07692,0,0,1
1390661,47,0,0,4,103224,0,1,1,0,0,0.5,0,0,1
1390664,57,0,0,116,83683,0,1,1,0,0,0.17241,0,0,1
1390665,24,0,0,116,83683,0,1,1,0,0,0.24138,0,0,1
1390667,77,0,0,99,141240,0,1,1,0,0,0.32323,0,0,1
1390668,201,0,0,6,12161666,0,1,1,0,0,0.33333,0,0,1
1390670,57,0,0,116,83683,0,1,1,0,0,0.22414,0,0,1
1390676,2398,0,0,17,174561,0,1,1,0,0,0.11765,0,0,1
1390682,201,0,0,6,12161666,0,1,1,0,0,0.33333,0,0,1
1390699,27,0,0,4,711892,0,1,1,0,0,0.25,0,0,1
1390704,27,0,0,1,480000,0,1,1,0,0,1,0,0,1
1390713,11,0,0,2,161208,0,1,1,0,0,0.5,0,0,1
1390725,87,0,0,1,37578,0,1,1,0,0,1,0,0,1
1390727,2697,0,0,348,1237047,0,1,1,0,0,0.07471,0,0,1
1390728,203,0,0,1,109340855,0,1,1,0,0,1,0,0,1
1390733,155,0,0,1,125860,0,1,1,0,0,1,0,0,1
1390736,67,0,0,26,90600,0,1,1,0,0,0.23077,0,0,1
1390739,27,0,0,2,191794,0,1,1,0,0,0.5,0,0,1
1390750,104,0,0,348,1237047,0,1,1,0,0,0.20402,0,0,1
1390751,753,0.00133,0,5,259000,0,1,1,0,0,0.2,0,0,1
1390753,44,0,0,99,141240,0,1,1,0,0,0.30303,0,0,1
1390759,20,0,0,116,83683,0,1,1,0,0,0.2069,0,0,1
1390762,45,0,0,26,90600,0,1,1,0,0,0.34615,0,0,1
1390765,1168,0,0,4,520443,0,1,1,0,0,0.25,0,0,1
1390770,1168,0,0,6,354884,0,1,1,0,0,0.16667,0,0,1
1390771,1168,0,0,6,354884,0,1,1,0,0,0.16667,0,0,1
1390773,1168,0,0,4,480141,0,1,1,0,0,0.25,0,0,1
1390785,45,0,0,26,90600,0,1,1,0,0,0.23077,0,0,1
1390791,44,0,0,74,241282,0,1,1,0,0,0.16216,0,0,1
1390793,753,0.00133,0,153,340144,0,0.97386,0.98039,0,0,0.11765,0,0,1
1390802,122,0,0,2,198900,0,1,1,0,0,0.5,0,0,1
1390805,46,0,0,255,196026,0,1,1,0,0,0.24314,0,0,1
1390807,138,0,0,2,327750,0,1,1,0,0,0.5,0,0,1
1390808,90,0,0,5,268094,0,1,1,0,0,0.2,0,0,1
1390811,2110,0,0,13,97912,0,1,1,0,0,0.07692,0,0,1
1390813,314,0,0,2,86284,0,1,1,0,0,0.5,0,0,1
1390814,53,0,0,153,340144,0,0.97386,0.98039,0,0,0.11765,0,0,1
1390816,2110,0,0,13,193322,0,1,1,0,0,0.15385,0,1,1
1390819,2110,0,0,1,35900,0,1,1,0,0,1,0,0,1
1390822,162,0,0,2,289750,0,1,1,0,0,0.5,0,0,1
1390827,201,0,0,5,23742848,0,1,1,0,0,0.2,0,0,1
1390828,2110,0,0,1,213750,0,1,1,0,0,1,0,0,1
1390830,544,0,0,1,432600,0,1,1,0,0,1,0,0,1
1390831,145,0,0,24,11753081,0,1,1,0,0,0.16667,0,0,1
1390834,45,0,0,116,83683,0,1,1,0,0,0.03448,0,0,1
1390836,48,0,0,99,141240,0,1,1,0,0,0.34343,0,0,1
1390839,22,0,0,9,51408,0,1,1,0,0,0.11111,0,0,1
1390842,45,0,0,44,73882,0,1,1,0,0,0.04545,0,0,1
1390845,201,0,0,1,8433151,0,1,1,0,0,1,0,0,1
1390847,544,0,0,44,73882,0,1,1,0,0,0.02273,0,0,1
1390848,45,0,0,116,83683,0,1,1,0,0,0.25,0,0,1
1390850,6408,0,0,110,467431,0,1,1,0,0,0.04545,0,0,1
1390856,544,0,0,6,133983,0,1,1,0,0,0.33333,0,0,1
1390862,6408,0,0,12,263228,0,1,1,0,0,0.33333,0,0,1
1390868,6408,0,0,110,467431,0,1,1,0,0,0.02727,0,0,1
1390870,61,0,0,26,90600,0,1,1,0,0,0.23077,0,0,1
1390871,71,0,0,3,1242111,0,1,1,0,0,0.66667,0,0,1
1390873,770,0,0,2,483300,0,1,1,0,0,1,0,0,1
1390874,155,0,0,1,1142675,0,1,1,0,0,1,0,0,1
1390877,113,0,0,4,65849,0,1,1,0,0,0.75,0,0,1
1390879,2110,0,0,49,317890,0,1,1,0,0,0.08163,0,0,1
1390885,1677,0,0,149,146412,0,1,1,0,0,0.15436,0,0,1
1390888,120,0.00833,0,1,100800,0,1,1,0,0,1,0,0,1
1390890,1694,0.00118,0,74,241282,0,1,1,0,0,0.08108,0,0,1
1390893,2110,0,0,49,317890,0,1,1,0,0,0.14286,0,0,1
1390894,42,0,0,182,186916,0,1,1,0,0,0.31319,0,0,1
1390896,1694,0.00118,0,1,279000,0,1,1,0,0,1,0,0,1
1390897,1771,0,0,12,285485,0,1,1,0,0,0.25,0,1,1
1390899,544,0,0,116,83683,0,1,1,0,0,0.11207,0,0,1
1390905,46,0,0,177,142153,0,1,1,0,0,0.25424,0,0,1
1390908,107,0,0,4,67750,0,1,1,0,0,0.75,0,0,1
1390910,1677,0,0,64,229230,0,1,1,0,0,0.125,0,0,1
1390911,445,0,0,77,399875,0,1,1,0,0,0.02597,0,0,1
1390913,1694,0.00118,0,31,94508,0,1,1,0,0,0.09677,0,0,1
1390914,1694,0.00118,0,41,261080,0,1,0.95122,0,0,0.14634,0,0,1
1390922,5428,0,0,60,89405,0,1,1,0,0,0.15,0,0,1
1390925,1458,0,0,203,106349,0,1,1,0,0,0.12315,0,0,1
1390928,396,0,0,20,270405,0,1,1,0,0,0.05,0,0,1
1390930,54,0,0,10,243170,0,1,1,0,0,0.2,0,0,1
1390931,2110,0,0,10,90580,0,1,1,0,0,0.1,0,0,1
1390934,2236,0,0,1,1643112,0,1,1,0,0,1,0,1,1
1390936,2110,0,0,14,96362,0,1,1,0,0,0.28571,0,0,1
1390937,141,0,0,1,236144,0,1,1,0,0,1,0,0,1
1390939,413,0.00242,0,1,1440000,0,1,1,0,0,1,0,1,1
1390945,1732,0,0,60,174063,0,1,0.93333,0,0.03333,0.13333,0,0,1
1390948,21,0,0,6,200655,0,1,1,0,0,0.33333,0,0,1
1390951,613,0,0,1,63220,0,1,1,0,0,1,0,0,1
1390953,376,0,0,1,75750,0,1,1,0,0,1,0,0,1
1390954,2110,0,0,30,352272,0,1,1,0,0,0.16667,0,0,1
1390956,613,0,0,2,47556,0,1,1,0,0,0.5,0,1,1
1390957,122,0,0,12,276865,0,1,1,0,0,0.16667,0,0,1
1390959,71,0.01408,0,88,164830,0,1,1,0,0,0.28409,0,0,1
1390965,46,0,0,1,366872,0,1,1,0,0,1,0,0,1
1390968,2398,0,0,559,102044,0,1,0.98032,0,0,0.06082,0,0,1
1390973,1677,0,0,149,146412,0,1,1,0,0,0.09396,0,0,1
1390976,716,0.00279,0,33,201668,0,1,1,0,0,0.36364,0,0,1
1390979,87,0,0,1,7800,0,1,1,0,0,1,0,0,1
1390980,31,0,0,2,117250,0,1,1,0,0,1,0,0,1
1390985,31,0,0,2,117250,0,1,1,0,0,1,0,0,1
1390991,1771,0,0,90,429148,0,1,1,0,0,0.2,0,0,1
1390993,796,0.00126,0,51,276586,0,1,0.21569,0,0,0.33333,0,0,1
1390994,21,0,0,15,59271,0,1,1,0,0,0.13333,0,0,1
1391000,49,0,0,1,197200,0,1,1,0,0,1,0,0,1
1391002,21,0,0,61,410296,0,1,1,0,0,0.01639,0,0,1
1391005,21,0,0,64,229230,0,1,1,0,0,0.26563,0,0,1
1391008,51,0,0,566,481791,0,1,1,0,0,0.0636,0,0,1
1391011,30,0,0,26,90600,0,1,1,0,0,0.46154,0,0,1
1391013,33,0,0,3,182233,0,1,1,0,0,0.66667,0,0,1
1391014,30,0,0,5,39264,0,1,1,0,0,0.4,0,0,1
1391019,30,0,0,26,90600,0,1,1,0,0,0.34615,0,0,1
1391025,10,0,0,3,407566,0,1,1,0,0,0.33333,0,0,1
1391031,2697,0,0,26,263218,0,1,1,0,0,0.23077,0,0,1
1391034,2697,0,0,291,196459,0,1,1,0,0,0.1134,0,0,1
1391036,581,0,0,6,247806,0,1,1,0,0,0.16667,0,0,1
1391037,419,0,0,1,258700,0,1,1,0,0,1,0,0,1
1391039,648,0,0,30,352272,0,1,1,0,0,0.33333,0,1,1
1391040,1639,0,0,173,663627,0,1,1,0,0,0.02312,0,0,1
1391043,1168,0,0,6,168767,0,1,1,0,0,0.33333,0,0,1
1391045,2697,0,0,291,196459,0,1,1,0,0,0.14433,0,0,1
1391048,2110,0,0,224,170210,0,1,1,0,0,0.12054,0,0,1
1391051,45,0,0,12,76436,0,1,1,0,0,0.33333,0,0,1
1391057,167,0,0,1,49992,0,1,1,0,0,1,0,0,1
1391059,40,0,0,1,46500,0,1,1,0,0,1,0,0,1
1391062,1732,0,0,8,156392,0,1,1,0,0,0.125,0,0,1
1391065,26,0,0,2,92600,0,1,1,0,0,0.5,0,1,1
1391068,6408,0,0,12,263228,0,1,1,0,0,0.08333,0,0,1
1391071,40,0,0,10,159729,0,1,1,0,0,0.3,0,0,1
1391074,308,0,0,43,455408,0,1,1,0,0,0.13953,0,0,1
1391080,6408,0,0,12,263228,0,1,1,0,0,0.08333,0,0,1
1391083,59,0,0,12,76436,0,1,1,0,0,0.41667,0,0,1
1391085,6408,0,0,42,475204,0,1,1,0,0,0.02381,0,0,1
1391088,42,0,0,182,186916,0,1,1,0,0,0.15385,0,0,1
1391100,796,0.00126,0,2,1520907,0,1,1,0,0,0.5,0,0,1
1391103,2398,0,0,6,200655,0,1,1,0,0,0.33333,0,0,1
1391106,301,0,0,4,282500,0,1,1,0,0,0.25,0,0,1
1391111,2398,0,0,4,358422,0,1,1,0,0,1,0,0,1
1391114,280,0,0,1,420000,0,1,1,0,0,1,0,1,1
1391117,59,0,0,6,65061,0,1,1,0,0,0.33333,0,0,1
1391123,2398,0,0,5,64846,0,1,1,0,0,0.2,0,0,1
1391126,2697,0,0,9,260416,0,1,1,0,0,0.22222,0,1,1
1391131,56,0,0,22,117093,0,1,1,0,0,0.27273,0,0,1
1391139,20,0,0,1,10430,0,1,1,0,0,1,0,0,1
1391143,2398,0,0,7,136783,0,1,1,0,0,0.14286,0,0,1
1391146,59,0,0,42,191714,0,1,1,0,0,0.16667,0,0,1
1391148,124,0,0,3,3164609,0,1,1,0,0,0.33333,0,0,1
1391154,630,0.00317,0,11,194585,0,1,1,0,0,0.18182,0,0,1
1391163,1258,0,0.00079,6,634806,0,1,1,0,0,0.16667,0,0,1
1391165,1258,0,0.00079,173,663627,0,1,1,0,0,0.16763,0,0,1
1391174,31,0,0,2,213250,0,1,1,0,0,0.5,0,0,1
1391180,485,0,0,43,455408,0,1,1,0,0,0.13953,0,0,1
1391182,1258,0,0.00079,4,221093,0,1,1,0,0,0.5,0,0,1
1391183,1258,0,0.00079,2,381523,0,1,1,0,0,0.5,0,0,1
1391189,10,0,0,9,195774,0,1,1,0,0,0.33333,0,0,1
1391194,177,0,0,18,160196,0,1,1,0,0,0.11111,0,0,1
1391197,561,0,0,1,8791,0,1,1,0,0,1,0,0,1
1391200,648,0,0,5,267570,0,1,1,0,0,0.2,0,1,1
1391202,93,0,0,44,647794,0,1,1,0,0,0.20455,0,0,1
1391205,320,0,0,113,946665,0,1,0.9646,0,0,0.09735,0,0,1
1391209,27,0,0,5,429139,0,1,1,0,0,0.2,0,0,1
1391211,27,0,0,5,429139,0,1,1,0,0,0.2,0,0,1
1391217,203,0,0,1,499000,0,1,1,0,0,1,0,0,1
1391220,1258,0,0.00079,1,398250,0,1,1,0,0,1,0,0,1
1391222,2110,0,0,12,244571,0,1,1,0,0,0.16667,0,0,1
1391226,1168,0,0,2,361622,0,1,1,0,0,1,0,0,1
1391228,796,0.00126,0,84,92515,0,1,1,0,0,0.15476,0,0,1
1391234,301,0,0,4,290551,0,1,1,0,0,0.75,0,0,1
1391237,2236,0,0,5,97496,0,1,1,0,0,0.2,0,0,1
1391243,6408,0,0,42,475204,0,1,1,0,0,0.14286,0,0,1
1391245,6408,0,0,42,475204,0,1,1,0,0,0.04762,0,0,1
1391246,6408,0,0,42,475204,0,1,1,0,0,0.04762,0,0,1
1391248,6408,0,0,42,475204,0,1,1,0,0,0.04762,0,0,1
1391249,6408,0,0,42,475204,0,1,1,0,0,0.19048,0,0,1
1391251,93,0,0,2,95801,0,1,1,0,0,0.5,0,0,1
1391254,301,0,0,4,120829,0,1,1,0,0,0.75,0,0,1
1391260,5428,0,0,15,445160,0,1,1,0,0,0.2,0,0,1
1391265,78,0,0,2,266500,0,1,1,0,0,1,0,0,1
1391266,60,0,0,21,178369,0,1,1,0,0,0.28571,0,0,1
1391268,38,0,0,8,1798248,0,1,1,0,0,0.125,0,0,1
1391269,203,0,0,1,1190000,0,1,1,0,0,1,0,0,1
1391271,46,0,0,1,353000,0,1,1,0,0,1,0,0,1
1391274,58,0,0,0,,0,0,0,0,0,0,0,0,1
1391277,61,0,0,21,178369,0,1,1,0,0,0.42857,0,0,1
1391280,68,0,0,21,178369,0,1,1,0,0,0.2381,0,0,1
1391283,78,0,0,21,178369,0,1,1,0,0,0.2381,0,0,1
1391285,6408,0,0,110,467431,0,1,1,0,0,0.01818,0,0,1
1391286,169,0,0,1,305450,0,1,1,0,0,1,0,0,1
1391289,93,0,0,14,398479,0,1,1,0,0,0.28571,0,0,1
1391291,93,0,0,1,108000,0,1,1,0,0,1,0,0,1
1391292,100,0,0,1,2826,0,1,1,0,0,1,0,0,1
1391297,68,0,0,21,178369,0,1,1,0,0,0.42857,0,0,1
1391300,60,0,0,21,178369,0,1,1,0,0,0.42857,0,0,1
1391303,74,0,0,21,178369,0,1,1,0,0,0.38095,0,0,1
1391306,77,0,0,21,178369,0,1,1,0,0,0.28571,0,0,1
1391323,1258,0,0.00079,2,127261,0,1,1,0,0,1,0,0,1
1391331,2697,0,0,468,167731,0,1,0.99786,0,0,0.05769,0,0,1
1391337,1694,0.00118,0,468,167731,0,1,0.99786,0,0,0.12179,0,0,1
1391343,536,0,0,2,97728,0,1,1,0,0,1,0,0,1
1391346,79,0,0,1,391242,0,1,1,0,0,1,0,0,1
1391348,54,0,0,12,1436745,0,1,1,0,0,0.16667,0,0,1
1391349,59,0,0,22,117093,0,1,1,0,0,0.27273,0,0,1
1391369,1639,0,0,1,183080,0,1,1,0,0,1,0,0,1
1391371,1694,0.00118,0,3,1092508,0,1,1,0,0,0.66667,0,0,1
1391372,203,0,0,2,613079,0,1,1,0,0,0.5,0,0,1
1391374,2697,0,0,2,69190,0,1,1,0,0,0.5,0,0,1
1391380,2398,0,0,4,99727,0,1,1,0,0,0.25,0,0,1
1391386,1260,0,0,2,217050,0,1,1,0,0,0.5,0,0,1
1391388,1970,0,0,1,498700,0,1,1,0,0,1,0,0,1
1391389,752,0,0,38,159734,0,1,1,0,0,0.07895,0,0,1
1391403,6408,0,0,1,1303496000,0,1,1,0,0,1,0,0,1
1391406,6408,0,0,3,987297000,0,1,1,0,0,0.66667,0,0,1
1391414,58,0,0,6,65061,0,1,1,0,0,0.5,0,0,1
1391415,301,0,0,81,220770,0,1,1,0,0,0.22222,0,0,1
1391417,5428,0,0,1,195389,0,1,1,0,0,1,0,0,1
1391418,58,0,0,44,73882,0,1,1,0,0,0.36364,0,0,1
1391423,630,0.00317,0,1,102067,0,1,1,0,0,1,0,0,1
1391429,6408,0,0,3,408016,0,1,1,0,0,0.33333,0,0,1
1391431,6408,0,0,83,323896,0,1,1,0,0,0.01205,0,0,1
1391432,6408,0,0,83,323896,0,1,1,0,0,0.09639,0,0,1
1391434,6408,0,0,90,184197,0,1,1,0,0,0.06667,0,0,1
1391435,2110,0,0,2,113744,0,1,1,0,0,0.5,0,0,1
1391437,6408,0,0,83,323896,0,1,1,0,0,0.10843,0,0,1
1391438,6408,0,0,16,831901,0,1,1,0,0,0.1875,0,0,1
1391440,6408,0,0,40,831063,0,1,1,0,0,0.025,0,1,1
1391443,195,0,0,1,490140,0,1,1,0,0,1,0,0,1
1391446,80,0,0,14,398479,0,1,1,0,0,0.07143,0,0,1
1391449,2697,0,0,2,69190,0,1,1,0,0,0.5,0,0,1
1391451,6408,0,0,4,1613694,0,1,1,0,0,0.5,0,0,1
1391452,6408,0,0,1,117706,0,1,1,0,0,1,0,1,1
1391458,27,0,0,4,711892,0,1,1,0,0,0.25,0,0,1
1391460,49,0,0,47,82287,0,1,1,0,0,0.21277,0,0,1
1391466,2697,0,0,5,244908,0,1,1,0,0,0.2,0,0,1
1391469,49,0,0,6,65061,0,1,1,0,0,0.5,0,0,1
1391471,642,0,0,4,940011,0,1,1,0,0,0.5,0,0,1
1391475,1732,0,0,291,196459,0,1,1,0,0,0.13402,0,0,1
1391478,82,0,0,1,657406,0,1,1,0,0,1,0,0,1
1391483,1732,0,0,60,174063,0,1,0.93333,0,0.03333,0.13333,0,0,1
1391486,2157,0,0,1,103610,0,1,1,0,0,1,0,0,1
1391489,2157,0,0,1,98315,0,1,1,0,0,1,0,0,1
1391494,2157,0,0,3,175136,0,1,1,0,0,0.66667,0,1,1
1391498,2157,0,0,2,191800,0,1,1,0,0,1,0,0,1
1391501,6408,0,0,40,831063,0,1,1,0,0,0.125,0,0,1
1391506,97,0,0,6,611850,0,1,1,0,0,0.33333,0,0,1
1391512,796,0.00126,0,25,259123,0,1,1,0,0,0.16,0,0,1
1391514,5428,0,0,559,102044,0,1,0.98032,0,0,0.07692,0,0,1
1391517,5428,0,0,559,102044,0,1,0.98032,0,0,0.12165,0,0,1
1391518,79,0,0,1,615813,0,1,1,0,0,1,0,0,1
1391520,5428,0,0,38,110495,0,1,1,0,0,0.26316,0,0,1
1391521,5428,0,0,15,445160,0,1,1,0,0,0.2,0,0,1
1391523,133,0,0,2,75453870,0,1,1,0,0,0.5,0,0,1
1391526,363,0,0,3,180166,0,1,1,0,0,0.66667,0,0,1
1391537,59,0,0,13,101916,0,1,1,0,0,0.15385,0,1,1
1391540,55,0,0,1,81800,0,1,1,0,0,1,0,0,1
1391541,648,0,0,17,293478,0,1,1,0,0,0.11765,0,1,1
1391552,211,0,0,1,4933390,0,1,1,0,0,1,0,0,1
1391554,306,0,0,1,380000,0,1,1,0,0,1,0,0,1
1391555,770,0,0,9,334287,0,1,1,0,0,0.55556,0,0,1
1391557,392,0.00255,0,2,114418,0,1,1,0,0,0.5,0,1,1
1391561,6,0,0,14,259230,0,1,1,0,0,0.28571,0,0,1
1391563,53,0,0,24,159617,0,1,1,0,0,0.25,0,0,1
1391564,8,0,0,3,238593,0,1,1,0,0,0.66667,0,0,1
1391566,1458,0,0,1,179333,0,1,1,0,0,1,0,0,1
1391572,392,0.00255,0,1,130323,0,1,1,0,0,1,0,0,1
1391575,365,0,0,15,249276,0,1,1,0,0,0.2,0,0,1
1391577,1732,0,0,45,249105,0,1,1,0,0,0.2,0,0,1
1391586,1200,0,0,33,360638,0,1,1,0,0,0.12121,0,0,1
1391592,15,0,0,2,369630,0,1,1,0,0,0.5,0,0,1
1391615,396,0,0,2,32775,0,1,1,0,0,0.5,0,0,1
1391617,396,0,0,1,10697,0,1,1,0,0,1,0,0,1
1391621,47,0,0,1,340425,0,1,1,0,0,1,0,0,1
1391623,396,0,0,2,32775,0,1,1,0,0,0.5,0,0,1
1391624,1732,0,0,19,255029,0,1,1,0,0,0.15789,0,0,1
1391629,35,0,0,5,193415,0,1,1,0,0,0.2,0,0,1
1391635,396,0,0,2,32775,0,1,1,0,0,0.5,0,0,1
1391637,396,0,0,3,53314,0,1,1,0,0,0.33333,0,0,1
1391641,396,0,0,3,48070,0,1,1,0,0,0.33333,0,0,1
1391643,396,0,0,2,32775,0,1,1,0,0,0.5,0,0,1
1391646,396,0,0,2,32775,0,1,1,0,0,0.5,0,0,1
1391647,396,0,0,6,79111,0,1,1,0,0,0.16667,0,0,1
1391652,179,0.00559,0,33,150861,0,1,1,0,0,0.09091,0,0,1
1391658,1771,0,0,468,167731,0,1,0.99786,0,0,0.10897,0,1,1
1391660,1771,0,0,559,102044,0,1,0.98032,0,0,0.10555,0,0,1
1391661,1771,0,0,31,94508,0,1,1,0,0,0.16129,0,1,1
1391663,955,0,0,1,128134,0,1,1,0,0,1,0,0,1
1391664,1168,0,0,5,231220,0,1,1,0,0,0.2,0,0,1
1391667,673,0,0,2,81542,0,1,1,0,0,0.5,0,0,1
1391672,496,0,0,173,663627,0,1,1,0,0,0.09249,0,0,1
1391675,59,0,0,12,251578,0,1,1,0,0,0.25,0,0,1
1391678,1732,0,0,468,167731,0,1,0.99786,0,0,0.10684,0,0,1
1391680,172,0,0,1,495000,0,1,1,0,0,1,0,0,1
1391683,321,0,0,1,3400000,0,1,1,0,0,1,0,0,1
1391684,131,0,0,6,151005,0,1,1,0,0,0.5,0,0,1
1391686,365,0,0,1,123750,0,1,1,0,0,1,0,0,1
1391687,64,0,0,12,251578,0,1,1,0,0,0.16667,0,0,1
1391689,673,0,0,2,81542,0,1,1,0,0,0.5,0,0,1
1391692,753,0.00133,0,8,426665,0,1,1,0,0,0.75,0,0,1
1391703,39,0,0,4,572789,0,1,1,0,0,0.25,0,0,1
1391721,2697,0,0,5,276156,0,1,1,0,0,0.6,0,0,1
1391723,630,0.00317,0,6,88672,0,1,1,0,0,0.16667,0,0,1
1391724,2157,0,0,2,65016,0,1,1,0,0,0.5,0,0,1
1391726,753,0.00133,0,8,269412,0,1,1,0,0,0.125,0,0,1
1391727,2236,0,0,2,1170780,0,1,1,0,0,0.5,0,0,1
1391729,996,0,0,2,255237,0,1,1,0,0,1,0,0,1
1391732,996,0,0,5,156400,0,1,1,0,0,0.2,0,0,1
1391735,51,0,0,2,236600,0,1,1,0,0,1,0,0,1
1391741,9,0,0,1,5925234,0,1,1,0,0,1,0,0,1
1391743,9,0,0,1,1854400,0,1,1,0,0,1,0,0,1
1391744,337,0.00297,0,2,401192,0,1,1,0,0,0.5,0,0,1
1391746,1211,0,0,45,249105,0,1,1,0,0,0.22222,0,0,1
1391747,192,0.00521,0,2,10447500,0,1,1,0,0,1,0,0,1
1391749,2256,0,0,94,104787,0,1,1,0,0,0.15957,0,0,1
1391750,2236,0,0,16,1642879,0,1,1,0,0,0.1875,0,0,1
1391752,6408,0,0,42,475204,0,1,1,0,0,0.04762,0,0,1
1391755,6408,0,0,90,184197,0,1,1,0,0,0.1,0,0,1
1391758,6408,0,0,90,184197,0,1,1,0,0,0.08889,0,1,1
1391761,1211,0,0,90,429148,0,1,1,0,0,0.23333,0,0,1
1391763,20,0,0,1,250000,0,1,1,0,0,1,0,1,1
1391764,996,0,0,6,381052,0,1,1,0,0,0.66667,0,0,1
1391766,1970,0,0,3,407566,0,1,1,0,0,0.66667,0,0,1
1391769,22,0,0,84,122574,0,1,1,0,0,0.11905,0,0,1
1391775,15,0,0,1,87300,0,1,1,0,0,1,0,0,1
1391781,219,0,0,1,10227,0,1,1,0,0,1,0,0,1
1391783,365,0,0,33,15049,0,1,1,0,0,0.18182,0,0,1
1391786,365,0,0,33,15049,0,1,1,0,0,0.18182,0,0,1
1391787,365,0,0,33,15049,0,1,1,0,0,0.18182,0,0,1
1391789,955,0,0,21,138555,0,1,1,0,0,0.19048,0,0,1
1391790,955,0,0,1,1650,0,1,1,0,0,1,0,0,1
1391792,955,0,0,3,123289,0,1,1,0,0,0.66667,0,0,1
1391795,1260,0,0,17,293478,0,1,1,0,0,0.17647,0,0,1
1391801,172,0,0,2,1815000,0,1,1,0,0,0.5,0,0,1
1391806,1168,0,0,8,73980,0,1,1,0,0,0.25,0,0,1
1391807,62,0,0,90,429148,0,1,1,0,0,0.17778,0,0,1
1391810,445,0,0,209,317740,0,1,1,0,0,0.17703,0,0,1
1391812,58,0,0,17,141317,0,1,1,0,0,0.17647,0,0,1
1391815,2697,0,0,209,317740,0,1,1,0,0,0.10526,0,0,1
1391818,452,0,0,41,261080,0,1,0.95122,0,0,0.26829,0,0,1
1391821,1168,0,0,8,73980,0,1,1,0,0,0.25,0,0,1
1391826,10,0,0,182,186916,0,1,1,0,0,0.25824,0,0,1
1391829,119,0,0,2,385705,0,1,1,0,0,0.5,0,0,1
1391832,17,0,0,6,200655,0,1,1,0,0,0.33333,0,0,1
1391833,20,0,0,255,196026,0,1,1,0,0,0.2902,0,0,1
1391844,1694,0.00118,0,2,17900,0,1,1,0,0,0.5,0,0,1
1391846,119,0,0,6,221301,0,1,1,0,0,0.5,0,0,1
1391849,26,0,0,19,5193,0,0.47368,0.47368,0,0,0,0,0,1
1391852,22,0,0,6,200655,0,1,1,0,0,0.33333,0,0,1
1391853,228,0,0,1,1837,0,1,1,0,0,0,0,0,1
1391855,163,0.00613,0,3,72653,0,1,1,0,0,0.33333,0,0,1
1391864,2398,0,0,1,432245,0,1,1,0,0,1,0,0,1
1391867,262,0,0,7,123078,0,1,1,0,0,0.42857,0,0,1
1391869,2398,0,0,26,263218,0,1,1,0,0,0.26923,0,0,1
1391870,1213,0.00082,0,559,102044,0,1,0.98032,0,0,0.13238,0,0,1
1391872,673,0,0,5,118721,0,1,1,0,0,0.2,0,0,1
1391875,46,0,0,255,196026,0,1,1,0,0,0.30588,0,0,1
1391881,2256,0,0,38,110495,0,1,1,0,0,0.10526,0,0,1
1391887,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.15789,0,0,1
1391889,1260,0,0,40,37577,0,1,1,0,0,0.1,0,0,1
1391890,364,0,0,1,296000,0,1,1,0,0,1,0,0,1
1391892,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.73684,0,0,1
1391893,25,0,0,3,69322,0,1,1,0,0,0.33333,0,0,1
1391896,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.05263,0,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,0,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,1,0,1
1391912,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.73684,0,0,1
1391913,43,0,0,99,141240,0,1,1,0,0,0.09091,0,0,1
1391918,19,0,0,1,1837,0,1,1,0,0,1,0,0,1
1391924,2643,0,0,20,180384,0,1,1,0,0,0.2,0,0,1
1391932,38,0,0,6,200655,0,1,1,0,0,0.16667,0,0,1
1391933,2110,0,0,12,244571,0,1,1,0,0,0.16667,0,0,1
