"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","price_higher_pmp","price_too_low","cntr_result"
1582859,27,0,0,18,277622,0,1,0.05556,0,0,0.11111,0,0,0
1498113,569,0,0,836,310365,0,0.99043,0.61483,0,0,0.05981,0,0,0
1453654,135,0,0,6,681710,0,1,1,0,0,0.5,0,0,0
1497382,1213,0.00082,0,15,143155,0,1,0.93333,0,0,0.13333,0,0,0
1536731,24,0,0,1,382800,0,1,1,0,0,1,1,0,0
1482013,141,0,0,17,367208,0,1,0.94118,0,0,0.29412,0,0,0
1439178,456,0.00219,0,128,144305,0,1,1,0,0,0.13281,0,0,0
1581889,157,0,0,2,264963,0,1,1,0,0,0.5,0,0,0
1588480,2236,0,0,1,582053,0,1,1,0,0,1,0,0,0
1544333,38,0,0,135,155415,0,1,1,0,0,0.07407,0,0,0
1526034,365,0,0,182,635875,0,1,0.01648,0,0,0.08791,0,1,0
1536577,174,0,0,154,147749,0,0.97403,0.97403,0,0,0.04545,1,0,0
1589064,1677,0,0,24,130893,0,1,0.125,0,0,0.20833,0,0,0
1529386,26,0,0,1,79653,0,1,1,0,0,1,0,0,0
1454347,1213,0.00082,0,348,1237047,0,1,1,0,0,0.21264,0,0,0
1480790,58,0,0,57,155235,0,1,0.96491,0,0,0.08772,0,0,0
1539409,752,0,0,6,317946,0,1,1,0,0,0.16667,1,0,0
1590084,27,0,0,35,44768,0,1,0.02857,0,0,0.08571,0,0,0
1498064,742,0,0,44,243000,0,1,0.90909,0,0,0.02273,0,1,0
1490962,2697,0,0,78,486516,0,1,1,0,0,0.02564,0,0,0
1480060,6,0,0,1,60925,0,1,1,0,0,1,0,0,0
1512180,79,0,0,3,354388,0,1,1,0,0,0.66667,0,0,0
1444470,452,0,0,38,418749,0,1,1,0,0,0.18421,0,0,0
1502078,2398,0,0,7,379923,0,1,1,0,0,0.28571,0,0,0
1504320,569,0,0,31,399237,0,1,0.3871,0,0,0.03226,0,0,0
1530234,742,0,0,88,242962,0,1,0.02273,0,0,0.06818,0,0,0
1570378,581,0,0,9,116227,0,1,0.44444,0,0,0.11111,1,0,0
1603679,52,0,0,43,272642,0,1,0.09302,0,0,0.04651,0,0,0
1563398,131,0,0,15,383820,0,1,0.06667,0,0,0.2,0,0,0
1497651,940,0,0,12,1046746,0,1,0.91667,0,0,0.08333,0,0,0
1544282,27,0,0,20,77074,0,1,1,0,0,0.25,0,0,0
1531538,46,0,0,77,136523,0,1,0.02597,0,0,0.09091,0,0,0
1530297,741,0,0,104,193100,0,1,0.00962,0,0,0.08654,0,0,0
1565706,1771,0,0,59,203111,0,1,0.08475,0,0,0.01695,0,0,0
1603679,52,0,0,43,272642,0,1,0.02326,0,0,0.04651,0,0,0
1460303,653,0,0,1,38090,0,1,1,0,0,1,0,0,0
1505301,18,0,0,11,123975,0,1,0.27273,0,0,0.18182,0,0,0
1516465,116,0,0,5,348281,0,1,1,0,0,0.2,0,0,0
1558262,124,0,0,104,193100,0,1,0.02885,0,0,0.10577,0,0,0
1533752,324,0,0,11,129405,0,1,0.09091,0,0,0.09091,0,0,0
1562052,141,0.00709,0,46,125146,0,1,0.1087,0,0,0.15217,0,0,0
1454778,49,0,0,115,243807,0,1,1,0,0,0.26957,0,0,0
1556294,52,0,0,16,457855,0,1,0.125,0,0,0.125,0,0,0
1522746,135,0,0,8,94549,0,1,1,0,0,0.25,0,0,0
1543558,2697,0,0,7,365869,0,1,0.85714,0,0,0.14286,0,0,0
1538871,2643,0,0,101,522985,0,1,1,0,0,0.07921,1,0,0
1524714,93,0,0,108,631993,0,1,0.96296,0,0,0.07407,0,0,0
1593038,43,0,0,41,129048,0,1,0.02439,0,0,0.02439,0,0,0
1477086,325,0,0,1,26386,0,1,1,0,0,1,0,0,0
1519124,1258,0,0.00079,712,146609,0,0.99719,0.97331,0,0,0.07584,0,1,0
1562732,33,0,0,104,193100,0,1,0.03846,0,0,0.04808,0,0,0
1517872,1771,0,0,8,46150,0,1,1,0,0,0.125,0,1,0
1441582,561,0,0,123,103592,0,1,1,0,0,0.01626,0,0,0
1564996,135,0,0,5,319859,0,1,0.2,0,0,0.2,0,0,0
1570531,38,0,0,3,1015382,0,1,0.33333,0,0,0.33333,0,0,0
1582859,27,0,0,18,277622,0,1,0.05556,0,0,0.11111,0,0,0
1556662,572,0,0,1,119816,0,1,1,0,0,1,0,0,0
1574053,2110,0,0,2,29933,0,1,1,0,0,0.5,0,1,0
1464746,18,0.05556,0,1,895500,0,1,1,0,1,1,0,0,0
1528886,2398,0,0,28,146780,0,1,0.5,0,0,0.28571,0,0,0
1486344,1213,0.00082,0,4,137997,0,1,1,0,0,0.25,0,0,0
1563406,71,0,0,46,125089,0,1,0.04348,0,0,0.13043,0,0,0
1457505,119,0,0,1,276700,0,1,1,0,0,1,0,0,0
1495291,413,0.00242,0,1,3735070,0,1,1,0,0,1,0,0,0
1590073,159,0,0,85,166644,0,1,0.17647,0,0,0.03529,0,0,0
1571373,2236,0,0,1,27430,0,1,1,0,0,1,0,0,0
1593211,61,0.01639,0,2,2339015,0,1,0.5,0,0,0.5,0,0,0
1531538,46,0,0,77,136523,0,1,0.05195,0,0,0.09091,0,0,0
1556294,52,0,0,16,457855,0,1,0.125,0,0,0.125,0,0,0
1415251,2697,0,0,7,5627974,0,1,1,0,0,0.14286,0,0,0
1489942,613,0,0,1,478500,0,1,1,0,0,1,0,0,0
1468916,37,0,0,162,220263,0,1,1,0,0,0.15432,0,0,0
1594614,2,0,0,57,135849,0,1,0.03509,0,0,0.05263,0,0,0
1603376,67,0,0,4,211479,0,1,0.25,0,0,0.5,0,0,0
1464158,232,0.00431,0,1,315000,0,1,1,0,0,1,0,0,0
1468382,311,0,0,13,666655,0,1,1,0,0,0.23077,0,0,0
1556497,1771,0,0,1,19000,0,1,1,0,0,1,0,0,0
1582859,27,0,0,18,277622,0,1,0.05556,0,0,0.11111,0,0,0
1467146,203,0,0,3,1911819,0,1,1,0,0,0.33333,1,0,0
1469864,648,0,0,1,302750,0,1,1,0,0,1,0,0,0
1483871,24,0,0,134,188855,0,1,1,0,0,0.20896,0,0,0
1535908,43,0,0,72,300692,0,1,1,0,0,0.15278,1,0,0
1558262,124,0,0,104,193100,0,1,0.02885,0,0,0.10577,0,0,0
1567426,773,0,0,2,133369,0,1,0.5,0,0,0.5,0,0,0
1505205,773,0,0,88,472203,0,1,0.92045,0,0,0.02273,0,0,0
1410236,753,0.00133,0,19,341217,0,1,1,0,0,0.10526,0,0,0
1540804,1200,0,0,8,68318,0,0.875,0.875,0,0,0.25,1,0,0
1505106,203,0,0,66,3859396,0,1,1,0,0,0.16667,0,0,0
1522811,19,0,0,18,318327,0,1,0.5,0,0,0.05556,0,0,0
1523520,613,0,0,20,205704,0,1,0.85,0,0,0.1,0,0,0
1468246,143,0,0,1,75000,0,1,1,0,0,1,0,1,0
1558280,458,0,0,16,90158,0,1,0.5,0,0,0.125,0,0,0
1603679,52,0,0,43,272642,0,1,0.11628,0,0,0.04651,0,0,0
1438177,6408,0,0,31,700293,0,1,1,0,0,0.03226,1,0,0
1590084,27,0,0,35,44768,0,1,0.05714,0,0,0.08571,0,0,0
1548855,2256,0,0,92,169200,0,1,0.6087,0,0,0.08696,0,0,0
1534336,1258,0,0.00079,172,136216,0,1,0.0407,0,0,0.09302,0,0,0
1486742,28,0,0,3,139624,0,1,1,0,0,0.66667,0,0,0
1603679,52,0,0,43,272642,0,1,0.2093,0,0,0.04651,0,0,0
1462929,796,0.00126,0,12,496758,0,1,1,0,0,0.08333,0,0,0
1538183,163,0.00613,0,1,1000000,0,1,1,0,0,1,1,0,0
1544925,40,0,0,19,798742,0,1,0.36842,0,0,0.15789,0,0,0
1537965,92,0,0,1,990000,0,1,1,0,0,1,1,0,0
1447736,48,0,0,42,191714,0,1,1,0,0,0.07143,0,0,0
1491882,1661,0,0,1,22490,0,1,1,0,0,1,1,0,0
1536049,413,0.00242,0,1,58750,0,1,1,0,1,1,1,0,0
1467076,82,0,0,1,660000,0,1,1,0,0,1,0,0,0
1544618,1771,0,0,1,161918,0,1,1,0,0,1,0,0,0
1513783,1258,0,0.00079,1,124670,0,1,1,0,0,1,0,0,0
1558262,124,0,0,104,193100,0,1,0.01923,0,0,0.10577,0,0,0
1498144,1213,0.00082,0,8,340328,0,1,1,0,0,0.125,0,0,0
1593038,43,0,0,41,129048,0,1,0.07317,0,0,0.02439,0,0,0
1583716,134,0,0,1,63335,0,1,1,0,0,1,0,0,0
1540807,1200,0,0,8,68318,0,0.875,0.875,0,0,0.125,1,0,0
1485585,536,0,0,1,110070,0,1,1,0,0,1,0,0,0
1571936,1677,0,0,10,252339,0,1,1,0,0,0.3,0,0,0
1593038,43,0,0,41,129048,0,1,0.12195,0,0,0.02439,0,0,0
1452580,572,0,0,348,1237047,0,1,1,0,0,0.17816,0,0,0
1511032,93,0,0,2,181213,0,1,1,0,0,0.5,0,0,0
1534617,1017,0,0,2,279775,0,1,1,0,0,0.5,0,0,0
1568407,85,0,0,19,143412,0,1,0.05263,0,0,0.31579,0,0,0
1550590,2398,0,0,625,259955,0,0.9648,0.8384,0,0,0.0736,0,1,0
1540727,124,0,0,36,305309,0,1,1,0,0,0.19444,1,0,0
1528414,179,0,0,1,3618345,0,1,1,0,0,1,0,0,0
1556294,52,0,0,16,457855,0,1,0.125,0,0,0.125,0,0,0
1464916,5428,0,0,10,149713,0,1,1,0,0,0.3,0,0,0
1440815,1677,0,0,1,435262,0,1,1,0,0,1,0,0,0
1554188,365,0,0,3,365037,0,1,0.33333,0,0,0.66667,0,0,0
1480316,648,0,0,19,227760,0,1,0.89474,0,0,0.31579,0,0,0
1517709,241,0,0,2,290000,0,1,1,0,0,1,0,0,0
1535922,44,0,0,12,158441,0,1,1,0,0,0.08333,0,0,0
1535236,6408,0,0,73,363779,0,1,0.08219,0,0,0.05479,0,0,0
1568407,85,0,0,19,143412,0,1,0.05263,0,0,0.31579,0,0,0
1568407,85,0,0,19,143412,0,1,0.10526,0,0,0.31579,0,0,0
1485688,34,0,0,53,598896,0,1,1,0,0.01887,0.13208,0,0,0
1410526,21,0,0,12,1981357,0,1,1,0,0,0.16667,0,0,0
1493492,303,0.0033,0,253,186068,0,1,1,0,0,0.11067,0,0,0
1520465,212,0,0,4,122764,0,1,1,0,0,0.25,0,1,0
