,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,sup_type,sup_status,org_form,org_type,price_higher_pmp,price_too_low,price,pmp,okpd,type_prod,cntr_lvl,sign_date,exec_date,cntr_result
0,1505399,141,0.0,0.0,1,262800,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,262800.0,265230.9,0,-1,1,20150101,20151231,1
1,1505542,164,0.0,0.0,2,336037,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,2,0,0,433100.0,714000.0,0,-1,1,20150112,20151231,1
2,1505554,581,0.0,0.0,2,198450,0.0,1.0,1.0,0,0.0,0.5,3,-1,57,2,0,0,152100.0,152100.0,0,-1,1,20150112,20150131,1
3,1505963,2157,0.0,0.0,4,269765,0.0,1.0,0.5,0,0.0,0.25,0,-1,84,1,0,0,50000.0,50000.0,0,-1,1,20150112,20150126,1
4,1505984,598,0.0,0.0,8,521224,0.0,1.0,1.0,0,0.0,0.125,0,-1,45,2,0,0,998007.17,1013361.0,0,-1,1,20150112,20151231,1
5,1505997,232,0.0043100000000000005,0.0,48,551676,0.0,1.0,1.0,0,0.0,0.1875,0,-1,45,1,0,0,215219.4,215220.0,0,-1,1,20150112,20150331,1
6,1505998,232,0.0043100000000000005,0.0,2,13904,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,1,0,0,13068.0,13794.0,0,-1,1,20150113,20151231,1
7,1506405,2236,0.0,0.0,2,1274897,0.0,1.0,1.0,0,0.0,0.5,3,-1,49,5,0,0,390133.33,392000.0,0,-1,1,20150114,20151225,1
8,1506415,581,0.0,0.0,5,314583,0.0,1.0,0.8,0,0.0,0.6,0,-1,45,2,0,1,148790.93,783110.03,0,-1,1,20150112,20151231,1
9,1506417,581,0.0,0.0,1,200577,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,200577.33,200577.33,0,-1,1,20150112,20151231,1
10,1506434,157,0.0,0.0,2,103022,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,2,0,1,56640.0,259815.0,0,-1,1,20150114,20151231,1
11,1506451,278,0.0,0.0,1,107912,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,0,107912.4,114290.59,0,-1,1,20150101,20151231,1
12,1506453,278,0.0,0.0,1,395364,0.0,1.0,1.0,0,0.0,1.0,3,-1,106,2,0,0,395364.0,431787.96,0,-1,1,20150112,20151231,1
13,1506454,172,0.0,0.0,1,2865000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,2865000.0,2865000.0,0,-1,1,20150108,20160108,1
14,1506455,172,0.0,0.0,3,1189386,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,1,0,0,1035058.7,1040260.0,0,-1,1,20150108,20160111,1
15,1506459,104,0.0,0.0,1,419715,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,419715.0,647000.0,0,-1,1,20150114,20150228,1
16,1507015,278,0.00719,0.0,5,48950,0.0,1.0,1.0,0,0.0,0.2,0,-1,49,2,0,1,67155.0,121000.0,0,-1,1,20150114,20150930,1
17,1507018,1017,0.0,0.0,6,194637,0.0,1.0,1.0,0,0.0,0.33333,0,-1,45,2,0,0,422132.66,426396.62,0,-1,1,20150114,20151231,1
18,1507027,325,0.0,0.0,1,503148,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,503148.8,653440.0,0,-1,1,20150114,20151231,1
19,1507041,232,0.0043100000000000005,0.0,2,43256,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,1,1,0,71555.68,69141.59,0,-1,1,20150116,20151231,1
20,1507042,232,0.0043100000000000005,0.0,2,18342,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,1,0,0,15900.0,15949.67,0,-1,1,20150116,20150130,1
21,1507043,225,0.0,0.0,4,524689,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,1,0,0,894443.0,894443.0,0,-1,1,20150114,20150430,1
22,1507429,59,0.0,0.0,4,303810,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,1,0,0,735459.75,790817.0,0,-1,1,20150112,20150126,1
23,1507537,2236,0.0,0.0,2,301725,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,305382.24,305382.24,0,-1,1,20150119,20151225,1
24,1507541,170,0.0,0.0,10,1187581,0.0,1.0,0.5,0,0.0,0.2,0,-1,63,2,0,0,1386708.0,1467431.4,0,-1,1,20150119,20151231,1
25,1507542,770,0.0,0.0,466,223788,0.0,0.99571,0.1309,0,0.0,0.01288,0,-1,48,2,0,0,2107008.0,2107008.0,0,-1,1,20150120,20151231,1
26,1507543,770,0.0,0.0,466,223788,0.0,0.99571,0.1309,0,0.0,0.008579999999999999,0,-1,48,2,0,0,5685126.72,6247392.0,0,-1,1,20150120,20151231,1
27,1507544,581,0.0,0.0,7,669025,0.0,1.0,1.0,0,0.0,0.42857,0,-1,45,2,0,1,219862.02,424499.52,0,-1,1,20150116,20151231,1
28,1507545,581,0.0,0.0,5,515897,0.0,1.0,1.0,0,0.0,0.4,3,-1,45,2,0,0,409015.25,588510.84,0,-1,1,20150116,20151231,1
29,1507835,581,0.0,0.0,1,88000,0.0,1.0,1.0,0,0.0,1.0,0,-1,106,2,0,0,88000.0,93866.52,0,-1,1,20150121,20151231,1
30,1507837,360,0.00556,0.0,2,214500,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,2,0,0,250000.0,250000.0,0,-1,1,20150115,20150331,1
31,1507855,59,0.0,0.0,1,248000,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,1,0,0,248000.0,248300.0,0,-1,1,20150112,20150202,1
32,1507859,561,0.0,0.0,1,2376000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,2376000.0,2400000.0,0,-1,1,20150106,20151231,1
33,1507860,561,0.0,0.0,1,600309,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,1,600309.22,1092000.0,0,-1,1,20150106,20151231,1
34,1507861,561,0.0,0.0,7,669025,0.0,1.0,1.0,0,0.0,0.14286,0,-1,45,1,0,0,2347353.5,2383100.0,0,-1,1,20150106,20151231,1
35,1507862,561,0.0,0.0,7,669025,0.0,1.0,1.0,0,0.0,0.14286,0,-1,45,1,0,0,1238775.0,1245000.0,0,-1,1,20150106,20151231,1
36,1508101,630,0.00317,0.0,5,377452,0.0,1.0,1.0,0,0.0,0.2,0,-1,45,1,0,0,372780.0,374167.0,0,-1,1,20150120,20150201,1
37,1508104,581,0.0,0.0,48,551676,0.0,1.0,1.0,0,0.0,0.0625,0,-1,45,2,0,0,1120000.0,1120000.0,0,-1,1,20150120,20150630,1
38,1508119,232,0.0043100000000000005,0.0,1,314942,0.0,1.0,1.0,0,0.0,1.0,3,-1,63,1,1,0,314942.14,305944.2,0,-1,1,20150122,20151231,1
39,1508303,2236,0.0,0.0,1,3283063,0.0,1.0,1.0,0,0.0,1.0,3,-1,109,5,0,0,3283063.0,3495368.43,0,-1,1,20150123,20151225,1
40,1508307,581,0.0,0.0,1,372476,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,372476.0,378202.68,0,-1,1,20150121,20151231,1
41,1508324,77,0.0,0.0,7,669025,0.0,1.0,1.0,0,0.0,0.28570999999999996,0,-1,45,4,0,0,281585.0,283000.0,0,-1,1,20150122,20151231,1
42,1508476,278,0.00719,0.0,332,589095,0.0,0.98795,0.42168999999999995,0,0.0,0.10843,0,-1,48,2,0,0,146810.88,146810.88,0,-1,1,20150127,20151231,1
43,1508477,278,0.00719,0.0,1,52742,0.0,1.0,1.0,0,0.0,1.0,3,-1,65,2,0,1,52742.4,108555.4,0,-1,1,20150127,20151231,1
44,1508479,581,0.0,0.0,1,42879,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,2,0,0,42879.14,63999.09,0,-1,1,20150123,20151231,1
45,1508480,581,0.0,0.0,1,31280,0.0,1.0,1.0,0,0.0,1.0,3,-1,47,2,0,1,31280.0,124000.0,0,-1,1,20150126,20151231,1
46,1508493,653,0.0,0.0,3,3195347,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,4,0,1,8377958.74,23025662.38,0,-1,1,20150127,20150930,1
47,1508494,653,0.0,0.0,3,563518,0.0,1.0,1.0,0,0.0,0.33333,0,-1,45,4,0,0,1084984.3,1084984.3,0,-1,1,20150127,20151231,1
48,1508495,333,0.0,0.0,1,75000,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,1,75000.0,129000.0,0,-1,1,20150126,20150210,1
49,1508498,598,0.0,0.0,11,356538,0.0,1.0,1.0,0,0.0,0.09091,0,-1,45,2,0,0,1236565.0,1300000.0,0,-1,1,20150126,20150630,1
50,1508511,232,0.0043100000000000005,0.0,1,330000,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,1,0,1,330000.0,694882.27,0,-1,1,20150126,20151231,1
51,1508764,528,0.00379,0.0,26,357358,0.0,1.0,0.9230799999999999,0,0.0,0.07692,0,-1,63,4,0,0,800000.0,800000.0,0,-1,1,20150121,20151231,1
52,1508771,581,0.0,0.0,23,52888,0.0,1.0,1.0,0,0.0,0.08696,0,-1,45,2,0,0,129856.2,178579.8,0,-1,1,20150126,20150227,1
53,1508772,581,0.0,0.0,7,669025,0.0,1.0,1.0,0,0.0,0.14286,0,-1,45,2,0,0,154530.94,155307.48,0,-1,1,20150126,20151231,1
54,1508777,1017,0.0,0.0,5,346973,0.0,0.4,0.4,0,0.0,0.8,0,-1,45,2,1,0,429550.0,210032.0,0,-1,1,20150128,20161231,1
55,1508777,1017,0.0,0.0,5,346973,0.0,0.4,0.4,0,0.0,0.8,0,-1,45,2,1,0,429550.0,226320.0,0,-1,1,20150128,20161231,1
56,1508777,1017,0.0,0.0,5,346973,0.0,0.4,0.4,0,0.0,0.8,0,-1,45,2,0,0,429550.0,487668.0,0,-1,1,20150128,20161231,1
57,1508777,1017,0.0,0.0,5,346973,0.0,0.4,0.4,0,0.0,0.8,0,-1,45,2,0,1,429550.0,873429.0,0,-1,1,20150128,20161231,1
58,1508778,1017,0.0,0.0,3,511334,0.0,1.0,0.33333,0,0.0,0.66667,3,-1,0,2,0,0,684002.0,837100.0,0,-1,1,20150128,20150430,1
59,1508779,662,0.0,0.0,1,400924,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,400924.32,404974.06,0,-1,1,20150120,20150630,1
60,1508780,662,0.0,0.0,1,134144,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,134144.11,184770.0,0,-1,1,20150121,20150630,1
61,1508781,662,0.0,0.0,1,285795,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,285795.0,285795.0,0,-1,1,20150121,20151231,1
62,1508784,653,0.0,0.0,2,4574088,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,1,0,9043077.5,9000000.0,0,-1,1,20150128,20151231,1
63,1508789,496,0.0,0.0,57,171371,0.0,1.0,0.91228,0,0.0,0.035089999999999996,3,-1,48,4,0,0,102725.13,102725.13,0,-1,1,20150123,20150331,1
64,1508793,496,0.0,0.0,57,171371,0.0,1.0,0.91228,0,0.0,0.08772,3,-1,48,4,0,0,428085.12,428085.12,0,-1,1,20150123,20150331,1
65,1508794,496,0.0,0.0,57,171371,0.0,1.0,0.91228,0,0.0,0.08772,3,-1,48,4,0,0,414739.32,414739.32,0,-1,1,20150123,20150331,1
66,1508795,496,0.0,0.0,332,589095,0.0,0.98795,0.42168999999999995,0,0.0,0.08133,0,-1,48,4,0,0,226002.09,226002.09,0,-1,1,20150123,20150331,1
67,1508802,278,0.0,0.0,1,75000,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,2,0,0,75000.0,88000.0,0,-1,1,20150123,20150830,1
68,1509025,581,0.0,0.0,1,17100,0.0,1.0,1.0,0,0.0,1.0,0,-1,112,2,0,1,17100.0,28500.0,0,-1,1,20150127,20151111,1
69,1509026,581,0.0,0.0,1,8400,0.0,1.0,1.0,0,0.0,1.0,0,-1,106,2,0,0,8400.0,11550.0,0,-1,1,20150127,20151111,1
70,1509042,598,0.0,0.0,332,589095,0.0,0.98795,0.42168999999999995,0,0.0,0.12047999999999999,0,-1,48,2,0,0,159000.0,159000.0,0,-1,1,20150122,20151231,1
71,1509050,496,0.0,0.0,8,189959,0.0,1.0,1.0,0,0.0,0.25,0,-1,45,4,0,0,120000.0,120000.0,0,-1,1,20150115,20150630,1
72,1509336,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.09091,3,-1,63,5,0,0,655452.6,662073.34,0,-1,1,20150130,20151225,1
73,1509337,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.09091,3,-1,63,5,0,0,1468121.02,1482950.52,0,-1,1,20150130,20151225,1
74,1509338,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.09091,3,-1,63,5,0,0,147105.76,148591.68,0,-1,1,20150130,20151225,1
75,1509339,2236,0.0,0.0,13,682991,0.0,1.0,1.0,0,0.0,0.30769,3,-1,45,5,0,0,688116.13,691574.0,0,-1,1,20150130,20151225,1
76,1509340,2236,0.0,0.0,13,682991,0.0,1.0,1.0,0,0.0,0.30769,3,-1,45,5,0,0,572339.87,575215.95,0,-1,1,20150130,20151225,1
77,1509341,2236,0.0,0.0,1,2356473,0.0,1.0,1.0,0,0.0,1.0,3,-1,109,5,0,0,2356473.0,2356590.84,0,-1,1,20150130,20151225,1
78,1509342,2236,0.0,0.0,2,5660488,0.0,1.0,1.0,0,0.0,1.0,3,-1,109,5,0,0,6089904.0,6112772.9,0,-1,1,20150130,20151225,1
79,1509343,581,0.0,0.0,2,25255,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,2,0,0,9000.0,9000.0,0,-1,1,20150128,20151112,1
80,1509350,360,0.00556,0.0,2,45096,0.0,1.0,0.5,0,0.0,0.5,2,-1,8,2,0,0,71580.0,71580.0,0,-1,1,20150112,20151231,1
81,1509352,1017,0.0,0.0,8,653662,0.0,1.0,1.0,0,0.0,0.25,0,-1,45,2,0,1,201801.16,377250.0,0,-1,1,20150130,20151231,1
82,1509630,2236,0.0,0.0,1,947772,0.0,1.0,1.0,0,0.0,1.0,3,-1,63,5,0,0,947772.0,999096.0,0,-1,1,20150130,20151225,1
83,1509631,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.18182,3,-1,63,5,0,0,7154087.03,7226350.53,0,-1,1,20150202,20151225,1
84,1509632,2236,0.0,0.0,6,971633,0.0,1.0,1.0,0,0.0,0.16667,3,-1,45,5,0,0,3098201.15,3113770.0,0,-1,1,20150202,20151225,1
85,1509639,653,0.0,0.0,1,5020,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,0,5020.98,5111.73,0,-1,1,20150202,20150630,1
86,1509640,653,0.0,0.0,1,38615,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,38615.62,41585.36,0,-1,1,20150202,20150630,1
87,1509641,581,0.0,0.0,5,314583,0.0,1.0,0.8,0,0.0,0.8,0,-1,45,2,0,1,178308.0,457200.0,0,-1,1,20150202,20151231,1
88,1509653,333,0.0,0.0,7,256770,0.0,1.0,1.0,0,0.0,0.14286,0,-1,45,2,0,0,612778.5,628780.0,0,-1,1,20150202,20150209,1
89,1509655,333,0.0,0.0,1,694949,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,694949.2,695000.0,0,-1,1,20150202,20151231,1
90,1509656,325,0.0,0.0,25,257396,0.0,1.0,1.0,0,0.0,0.24,0,-1,45,5,0,0,447376.8,450553.44,0,-1,1,20150130,20151231,1
91,1509657,325,0.0,0.0,25,257396,0.0,1.0,1.0,0,0.0,0.2,0,-1,45,5,0,0,412535.2,413218.96,0,-1,1,20150130,20151231,1
92,1509658,325,0.0,0.0,1,44000,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,5,0,0,44000.0,46533.33,0,-1,1,20150202,20151225,1
93,1509664,613,0.0,0.0,3,412380,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,1,0,1,489804.0,823200.0,0,-1,1,20150202,20160110,1
94,1509667,128,0.0,0.0,4,524689,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,2,0,1,152137.9,265305.0,0,-1,1,20150202,20150630,1
95,1509941,2236,0.0,0.0,7,266963,0.0,1.0,1.0,0,0.0,0.28570999999999996,0,-1,48,5,0,0,157742.4,196011.48,0,-1,1,20150203,20150831,1
96,1509943,630,0.00317,0.0,1,645000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,645000.0,645000.0,0,-1,1,20150129,20150331,1
97,1509945,52,0.0,0.0,1,590795,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,590795.0,683000.0,0,-1,1,20150130,20151231,1
98,1509946,52,0.0,0.0,1,1065982,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,1065982.5,1204500.0,0,-1,1,20150130,20160101,1
99,1509947,653,0.0,0.0,1,48446,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,48446.4,51799.92,0,-1,1,20150203,20150630,1
100,1509953,662,0.0,0.0,2,3281503,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,2,0,0,5336361.45,6600331.5,0,-1,1,20150129,20151231,1
101,1509954,662,0.0,0.0,6,358201,0.0,1.0,1.0,0,0.0,0.16667,0,-1,45,2,0,0,22333.33,22333.33,0,-1,1,20150129,20150228,1
102,1509957,333,0.0,0.0,20,191023,0.0,1.0,1.0,0,0.0,0.2,0,-1,45,2,0,0,170000.0,170000.0,0,-1,1,20150203,20150210,1
103,1509959,140,0.0,0.0,1,10803000,0.0,1.0,1.0,0,0.0,1.0,3,-1,93,1,0,0,10803000.0,10803000.0,0,-1,1,20150202,20160202,1
104,1510180,653,0.0,0.0,1,20361,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,20361.12,26501.73,0,-1,1,20150204,20150630,1
105,1510181,653,0.0,0.0,22,192575,0.0,1.0,1.0,0,0.0,0.04545,0,-1,45,2,0,0,10099.8,11783.1,0,-1,1,20150204,20150630,1
106,1510370,653,0.0,0.0,1,178500,0.0,1.0,1.0,0,0.0,1.0,3,-1,65,2,0,0,178500.0,202696.27,0,-1,1,20150205,20150612,1
107,1510371,653,0.0,0.0,2,51966,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,2,0,0,25000.0,34400.49,0,-1,1,20150205,20150305,1
108,1510378,93,0.0,0.0,8,189959,0.0,1.0,1.0,0,0.0,0.25,0,-1,45,4,0,0,363175.0,365000.0,0,-1,1,20150130,20151231,1
109,1510384,653,0.0,0.0,1,85000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,85000.0,85000.0,0,-1,1,20150203,20151231,1
110,1510386,653,0.0,0.0,8,653662,0.0,1.0,1.0,0,0.0,0.375,0,-1,45,4,0,1,183193.8,915971.87,0,-1,1,20150203,20151231,1
111,1510387,653,0.0,0.0,2,95151,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,0,0,169302.0,217200.0,0,-1,1,20150202,20151231,1
112,1510414,496,0.0,0.0,57,171371,0.0,1.0,0.91228,0,0.0,0.01754,3,-1,48,4,0,0,5105336.08,5395041.18,0,-1,1,20150130,20150331,1
113,1510416,43,0.0,0.0,1,2973511,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,2973511.73,2988454.0,0,-1,1,20150203,20150420,1
114,1510420,306,0.0,0.0,1,80000,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,4,0,0,80000.0,84000.0,0,-1,1,20150204,20151231,1
115,1510421,278,0.0,0.0,3,1189386,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,2,0,1,1915037.69,4596487.17,0,-1,1,20150202,20150914,1
116,1510647,453,0.0,0.0,5,93952,0.0,1.0,0.2,0,0.0,0.6,0,-1,48,-1,0,0,100000.0,100000.0,0,-1,1,20150201,20151231,1
117,1510662,333,0.0,0.0,1,166800,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,0,166800.0,252000.0,0,-1,1,20150206,20150313,1
118,1510838,143,0.0,0.0,2,743233,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,2,0,0,1436010.0,1436010.0,0,-1,1,20150206,20151130,1
119,1510842,172,0.0,0.0,2,1727534,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,1,0,1,1460388.0,2640395.0,0,-1,1,20150202,20150901,1
120,1510859,2236,0.0,0.0,1,293667,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,293667.0,383878.39,0,-1,1,20150209,20151225,1
121,1510860,2236,0.0,0.0,13,682991,0.0,1.0,1.0,0,0.0,0.23076999999999998,3,-1,45,5,0,0,520995.93,523614.0,0,-1,1,20150209,20151225,1
122,1510861,2236,0.0,0.0,13,682991,0.0,1.0,1.0,0,0.0,0.07692,3,-1,45,5,0,0,907093.14,911651.4,0,-1,1,20150209,20151225,1
123,1510862,2236,0.0,0.0,13,682991,0.0,1.0,1.0,0,0.0,0.07692,3,-1,45,5,0,0,228438.37,229586.3,0,-1,1,20150209,20151225,1
124,1510863,2236,0.0,0.0,8,189959,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,5,0,0,137000.0,137000.0,0,-1,1,20150209,20151231,1
125,1510865,2157,0.0,0.0,5,377452,0.0,1.0,1.0,0,0.0,0.6,0,-1,45,1,0,0,450000.0,473684.22,0,-1,1,20150206,20150206,1
126,1510869,396,0.0,0.0,1,144000,0.0,1.0,1.0,0,0.0,1.0,0,-1,48,2,0,1,144000.0,399600.0,0,-1,1,20150121,20151231,1
127,1511022,653,0.0,0.0,65,144215,0.0,1.0,0.95385,0,0.0,0.04615,0,-1,48,2,0,0,740275.36,740275.36,0,-1,1,20150209,20151231,1
128,1511023,653,0.0,0.0,65,144215,0.0,1.0,0.95385,0,0.0,0.04615,0,-1,48,2,0,0,908600.0,908600.0,0,-1,1,20150209,20151231,1
129,1511024,653,0.0,0.0,1,79266,0.0,1.0,1.0,0,0.0,1.0,3,-1,106,2,0,0,79266.66,79266.66,0,-1,1,20150209,20151218,1
130,1511029,1017,0.0,0.0,1,194454,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,2,0,0,194454.22,194454.22,0,-1,1,20150210,20151231,1
131,1511030,1017,0.0,0.0,3,190149,0.0,1.0,1.0,0,0.0,0.33333,0,-1,45,2,0,1,120441.0,209650.2,0,-1,1,20150210,20150225,1
132,1511037,653,0.0,0.0,2,1180650,0.0,1.0,1.0,0,0.0,0.5,2,-1,8,4,0,0,2000000.0,2000000.0,0,-1,1,20150209,20151218,1
133,1511186,131,0.0,0.0,2,358630,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,1,0,0,542007.86,547482.68,0,-1,1,20150112,20150810,1
134,1511188,2236,0.0,0.0,8,189959,0.0,1.0,1.0,0,0.0,0.625,0,-1,45,5,0,0,150000.0,231620.0,0,-1,1,20150211,20151231,1
135,1511191,2157,0.0,0.0,3,113285,0.0,1.0,1.0,0,0.0,0.66667,2,-1,8,1,0,1,155941.94,312500.0,0,-1,1,20150209,20150215,1
136,1511196,1017,0.0,0.0,1,132810,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,0,132810.0,153000.0,0,-1,1,20150211,20151231,1
137,1511197,662,0.0,0.0,1,57998,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,1,57998.4,142880.0,0,-1,1,20150211,20151231,1
138,1511198,143,0.0,0.0,2,38908,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,1,42151.2,100000.0,0,-1,1,20150210,20151231,1
139,1511345,130,0.0,0.0,2,360550,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,0,0,184110.0,199990.0,0,-1,1,20150212,20150212,1
140,1511359,753,0.00133,0.0,1,249585,0.0,1.0,1.0,0,0.0,1.0,3,-1,106,4,0,0,249585.0,249771.67,0,-1,1,20150209,20150430,1
141,1511474,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.27273000000000003,3,-1,63,5,0,0,342827.1,346290.0,0,-1,1,20150213,20151225,1
142,1511475,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.27273000000000003,3,-1,63,5,0,0,427476.5,431794.44,0,-1,1,20150213,20151225,1
143,1511476,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.27273000000000003,3,-1,63,5,0,0,341401.55,344850.05,0,-1,1,20150213,20151225,1
144,1511477,2236,0.0,0.0,11,1663021,0.0,1.0,1.0,0,0.0,0.18182,3,-1,63,5,0,0,7253126.09,7326389.99,0,-1,1,20150213,20151225,1
145,1511478,2157,0.0,0.0,1,227000,0.0,1.0,1.0,0,0.0,1.0,2,-1,8,1,0,0,227000.0,275666.67,0,-1,1,20150212,20150820,1
146,1511479,278,0.00719,0.0,5,515897,0.0,1.0,1.0,0,0.0,0.4,3,-1,45,2,0,0,745503.75,749250.0,0,-1,1,20150213,20150630,1
147,1511480,278,0.00719,0.0,4,80551,0.0,1.0,0.5,0,0.0,0.75,0,-1,48,2,0,0,102630.0,102630.0,0,-1,1,20150213,20151231,1
148,1511486,662,0.0,0.0,4,540670,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,2,0,0,893867.7,958194.3,0,-1,1,20150212,20150515,1
149,1511487,955,0.0,0.0,1,159200,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,4,0,0,159200.89,159200.89,0,-1,1,20150213,20150430,1
150,1511492,306,0.0,0.0,14,312979,0.0,1.0,0.85714,0,0.0,0.14286,0,-1,45,4,0,0,95100.0,95100.0,0,-1,1,20150213,20150330,1
151,1511604,172,0.0,0.0,3,1189386,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,1,0,0,618063.6,802680.0,0,-1,1,20150215,20160101,1
152,1511608,278,0.00719,0.0,1,91540,0.0,1.0,1.0,0,0.0,1.0,2,-1,8,2,0,0,91540.0,92000.0,0,-1,1,20150216,20151231,1
153,1511611,221,0.0,0.0,8,521224,0.0,1.0,1.0,0,0.0,0.125,0,-1,45,2,0,0,190819.53,190819.6,0,-1,1,20150216,20151231,1
154,1511619,955,0.0,0.0,2,45420,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,0,0,22800.0,24600.0,0,-1,1,20150216,20151231,1
155,1511623,140,0.0,0.0,6,194637,0.0,1.0,1.0,0,0.0,0.16667,0,-1,45,4,0,0,176700.0,178484.9,0,-1,1,20150216,20160131,1
156,1511629,137,0.0,0.0,67,50506,0.0,1.0,0.49254,0,0.0,0.08955,2,-1,8,1,0,0,18781.0,18932.02,0,-1,1,20150216,20150316,1
157,1511633,232,0.0043100000000000005,0.0,3,32736,0.0,1.0,1.0,0,0.0,0.33333,0,-1,45,1,0,0,47850.0,50000.0,0,-1,1,20150216,20150630,1
158,1511636,15,0.0,0.0,3,721485,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,1,0,0,524950.0,559650.0,0,-1,1,20150216,20150227,1
159,1511758,2236,0.0,0.0,5,708947,0.0,1.0,0.6,0,0.0,0.2,3,-1,82,5,0,0,355652.0,357445.0,0,-1,1,20150216,20151225,1
160,1511759,2236,0.0,0.0,8,521224,0.0,1.0,1.0,0,0.0,0.25,0,-1,45,5,0,0,360673.74,389298.78,0,-1,1,20150216,20151130,1
161,1511764,653,0.0,0.0,1,203000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,203000.0,205264.79,0,-1,1,20150216,20151220,1
