"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1389474,42,0,0,61,410296,0,1,1,0,0,0.21311,1,0,0,0,116120.00,0.00,"0",1
1389523,35,0,0,61,410296,0,1,1,0,0,0.22951,1,0,0,0,114500.00,0.00,"0",1
1389649,35,0,0,61,410296,0,1,1,0,0,0.22951,1,0,0,0,114500.00,0.00,"0",1
1390272,1732,0,0,61,410296,0,1,1,0,0,0.21311,1,0,0,0,89300.00,0.00,"0",1
1389522,35,0,0,61,410296,0,1,1,0,0,0.21311,1,0,0,0,86630.00,0.00,"0",1
1389648,35,0,0,61,410296,0,1,1,0,0,0.21311,1,0,0,0,86630.00,0.00,"0",1
1392113,195,0,0,61,410296,0,1,1,0,0,0.2623,1,0,0,0,75635.00,102000.00,"0",1
1389488,13,0,0,61,410296,0,1,1,0,0,0.19672,1,0,0,0,68900.00,0.00,"0",1
1389319,39,0,0,61,410296,0,1,1,0,0,0.11475,1,0,0,0,61400.00,0.00,"0",1
1393438,752,0,0,61,410296,0,1,1,0,0,0.01639,1,0,0,0,47300.00,50600.00,"0",1
1397263,91,0,0,61,410296,0,1,1,0,0,0.01639,1,0,0,0,31756.32,47479.00,"0",1
1391002,21,0,0,61,410296,0,1,1,0,0,0.01639,1,0,0,0,22600.00,24721.25,"0",1
1385667,2110,0,0,13,193322,0,1,1,0,0,0.07692,3,19,0,0,1024.10,0.00,"0",1
1396450,544,0,0,13,193322,0,1,1,0,0,0.15385,3,19,0,0,72007.65,0.00,"0",1
1390816,2110,0,0,13,193322,0,1,1,0,0,0.15385,3,19,0,1,148804.70,328281.00,"0",1
1454605,1211,0,0,13,193322,0,1,1,0,0,0.38462,3,19,0,0,218361.00,249241.00,"0",1
1391150,1732,0,0,13,193322,0,1,1,0,0,0.15385,3,19,0,1,66990.66,148845.36,"0",1
1442995,1211,0,0,13,193322,0,1,1,0,0,0.38462,3,19,0,0,230395.00,233285.50,"0",1
1385657,2110,0,0,13,193322,0,1,1,0,0,0.15385,3,19,0,0,164065.00,0.00,"0",1
1392685,716,0.00279,0,13,193322,0,1,1,0,0,0.23077,3,19,0,0,280856.40,282339.20,"0",1
1385666,2110,0,0,13,193322,0,1,1,0,0,0.07692,3,19,0,0,2100.45,0.00,"0",1
1399845,2110,0,0,13,193322,0,1,1,0,0,0.46154,3,19,0,0,239135.64,242761.53,"0",1
1389024,5428,0,0,13,193322,0,1,1,0,0,0.07692,3,19,0,0,666017.55,666151.93,"0",1
1422329,572,0,0,13,193322,0,1,1,0,0,0.38462,3,19,0,0,206952.48,207998.64,"0",1
1415485,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,1,16315.20,45457.80,"0",1
1395339,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,17635.20,18300.00,"0",1
1392050,2110,0,0,30,127528,0,1,1,0,0,0.06667,3,7,0,0,47737.80,54120.00,"0",1
1398082,2110,0,0,30,127528,0,1,1,0,0,0.26667,3,7,0,0,246548.50,270636.00,"0",1
1431687,2110,0,0,30,127528,0,1,1,0,0,0.06667,3,7,0,0,36179.00,38476.00,"0",1
1392981,2697,0,0,30,127528,0,1,1,0,0,0.06667,3,7,0,0,38064.00,43809.60,"0",1
1398088,2110,0,0,30,127528,0,1,1,0,0,0.2,3,7,0,0,211585.00,217519.50,"0",1
1385665,2110,0,0,30,127528,0,1,1,0,0,0.26667,3,7,0,0,261723.00,0.00,"0",1
1415486,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,15345.00,18868.00,"0",1
1385662,2110,0,0,30,127528,0,1,1,0,0,0.1,3,7,0,0,56980.00,0.00,"0",1
1394590,2110,0,0,30,127528,0,1,1,0,0,0.03333,3,7,0,1,22990.00,44500.00,"0",1
1392057,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,16458.75,18126.00,"0",1
1398077,2110,0,0,30,127528,0,1,1,0,0,0.03333,3,7,0,0,443730.10,499599.70,"0",1
