"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1388443,259,0.00386,0,1,3000000,0,1,1,0,0,1,3,13,0,0,3000000.00,3000000.00,"0",1
1388586,2236,0,0,7,305422,0,1,1,0,0,0.14286,3,13,0,1,396498.00,700209.50,"0",1
1389663,752,0,0,7,2055790,0,1,1,0,0,0.42857,3,13,1,0,3257760.00,2976000.00,"0",1
1399770,306,0,0,1,701250,0,1,1,0,0,1,3,1,0,0,701250.00,750000.00,"0",1
1388661,2236,0,0,2,334668,0,1,1,0,0,0.5,3,7,0,0,51879.30,52140.00,"0",1
1389096,2236,0,0,1,108057,0,1,1,0,0,1,3,7,0,0,108057.00,108600.00,"0",1
1390934,2236,0,0,1,1643112,0,1,1,0,0,1,3,13,0,1,1643112.00,3655100.00,"0",1
1388255,2236,0,0,8,374555,0,1,1,0,0,0.25,3,13,0,0,227188.00,227304.00,"0",1
1389139,2236,0,0,5,106344,0,1,1,0,0,0.2,3,13,0,0,108720.00,144000.00,"0",1
1388555,85,0,0,1,312110,0,1,2,0,0,1,3,13,0,0,312110.00,312110.00,"0",1
1388604,177,0,0,1,80000,0,1,1,0,0,1,3,13,0,0,80000.00,80000.00,"0",1
1391518,79,0,0,1,615813,0,1,1,0,0,1,3,13,0,0,615813.01,700000.00,"0",1
1391346,79,0,0,1,391242,0,1,1,0,0,1,3,13,0,0,391242.60,600000.00,"0",1
1391555,770,0,0,9,334287,0,1,1,0,0,0.55556,1,0,0,0,417500.00,500000.00,"0",1
1389193,496,0,0,173,663627,0,1,1,0,0,0.11561,3,19,0,0,2800000.00,2800000.00,"0",1
1390533,131,0,0,1,175797,0,1,1,0,0,1,3,13,0,0,175797.00,229800.00,"0",1
1389182,2236,0,0,16,1642879,0,1,1,0,0,0.125,3,31,0,0,187863.00,187863.00,"0",1
1389191,396,0,0,1,631080,0,1,1,0,0,1,3,0,0,0,631080.00,784000.00,"0",1
1390939,413,0.00242,0,1,1440000,0,1,1,0,0,1,3,0,0,1,1440000.00,2400000.00,"0",1
1391114,280,0,0,1,420000,0,1,1,0,0,1,3,0,0,1,420000.00,801608.00,"0",1
1391801,172,0,0,2,1815000,0,1,1,0,0,0.5,3,13,0,0,1330000.00,2000000.00,"0",1
1391194,177,0,0,18,160196,0,1,1,0,0,0.11111,3,13,0,0,108000.00,108000.00,"0",1
1391672,496,0,0,173,663627,0,1,1,0,0,0.09249,3,19,0,0,630000.00,630000.00,"0",1
1392253,396,0,0,12,57716,0,1,1,0,0,0.33333,3,13,0,0,81413.10,81413.10,"0",1
1392248,396,0,0,12,57716,0,1,1,0,0,0.33333,3,13,0,0,95571.90,95571.90,"0",1
1392239,396,0,0,12,57716,0,1,1,0,0,0.5,3,13,0,0,42476.40,42476.40,"0",1
1392236,396,0,0,12,57716,0,1,1,0,0,0.5,3,13,0,0,50735.70,50735.70,"0",1
1392256,396,0,0,12,57716,0,1,1,0,0,0.41667,3,13,0,0,35397.00,35397.00,"0",1
1392213,396,0,0,3,27137,0,1,1,0,0,0.33333,3,13,0,0,42476.40,42476.40,"0",1
1392207,396,0,0,12,57716,0,1,1,0,0,0.25,3,13,0,0,58995.00,58995.00,"0",1
1392205,396,0,0,3,27137,0,1,1,0,0,0.33333,3,13,0,0,17698.50,17698.50,"0",1
1388186,289,0,0,5,461255,0,1,1,0,0,0.2,3,13,0,0,357794.88,500000.00,"0",1
1388793,215,0,0,1,282380,0,1,1,0,0,1,3,13,0,0,282380.00,287000.00,"0",1
1388086,485,0,0,1,198000,0,1,1,0,0,1,3,13,0,0,198000.00,250000.00,"0",1
1388649,85,0,0,10,159729,0,1,1,0,0,0.1,3,13,0,0,364000.00,500000.00,"0",1
1388564,143,0,0,6,128375,0,1,1,0,0,0.66667,3,13,0,1,119700.00,216600.00,"0",1
1388907,630,0.00317,0,4,86880,0,1,1,0,0,0.5,1,0,0,0,123300.00,123300.00,"0",1
1388521,280,0,0,1,108500,0,1,1,0,0,1,3,13,0,1,108500.00,223000.00,"0",1
1391154,630,0.00317,0,11,194585,0,1,1,0,0,0.18182,3,13,0,0,243500.00,273700.00,"0",1
1388343,2157,0,0,14,285805,0,1,1,0,0,0.07143,3,13,0,0,24480.00,24600.00,"0",1
1388409,320,0,0,113,946665,0,1,0.9646,0,0,0.0885,3,0,0,0,154185.00,250000.00,"0",1
1389211,172,0,0,2,226150,0,1,1,0,0,0.5,3,13,0,0,297050.00,297600.00,"0",1
1389162,61,0,0,2,275000,0,1,1,0,0,1,3,13,0,0,275000.00,280000.00,"0",1
1390513,2236,0,0,5,1393542,0,1,1,0,0,0.2,3,13,0,0,129200.00,129200.00,"0",1
1388764,320,0,0,113,946665,0,1,0.9646,0,0,0.06195,3,0,0,0,79989.25,90000.00,"0",1
1390516,613,0,0,348,1237047,0,1,1,0,0,0.07184,3,19,0,0,125000.00,125000.00,"0",1
1391692,753,0.00133,0,8,426665,0,1,1,0,0,0.75,3,19,0,0,495000.00,500000.00,"0",1
1388864,337,0.00297,0,10,159729,0,1,1,0,0,0.1,3,13,0,0,275400.00,300000.00,"0",1
1390521,613,0,0,43,455408,0,1,1,0,0,0.39535,3,19,0,0,159996.00,160000.00,"0",1
1388595,2157,0,0,2,154180,0,1,1,0,0,0.5,1,0,0,0,111360.00,160000.00,"0",1
1390044,4,0,0,5,183850,0,1,1,0,0,0.4,3,13,0,0,327800.00,330000.00,"0",1
1390095,4,0,0,19,304576,0,1,1,0,0,0.36842,3,13,0,0,498920.00,499900.00,"0",1
1389440,613,0,0,3,311531,0,1,1,0,0,0.66667,3,13,0,0,283500.00,350000.00,"0",1
1390390,4,0,0,25,196729,0,1,1,0,0,0.24,3,19,0,0,299596.00,498000.00,"0",1
1390751,753,0.00133,0,5,259000,0,1,1,0,0,0.2,3,13,0,0,286000.00,290000.00,"0",1
1391057,167,0,0,1,49992,0,1,1,0,0,1,3,13,0,0,49992.00,50000.00,"0",1
1388798,225,0,0,1,27300,0,1,1,0,0,1,3,13,0,0,27300.00,28600.00,"0",1
1389711,172,0,0,1,198000,0,1,1,0,0,1,3,13,0,0,198000.00,240000.00,"0",1
1393081,280,0,0,1,196000,0,1,1,0,0,1,3,38,0,0,196000.00,250000.00,"0",1
1391486,2157,0,0,1,103610,0,1,1,0,0,1,3,13,0,0,103610.00,145000.00,"0",1
1391489,2157,0,0,1,98315,0,1,1,0,0,1,3,13,0,0,98315.00,155000.00,"0",1
1388933,92,0,0,11,70363,0,1,1,0,0,0.18182,1,0,0,0,111000.00,111000.00,"0",1
1388944,92,0,0,7,76642,0,1,1,0,0,0.14286,1,0,0,0,114000.00,114000.00,"0",1
1390175,485,0,0,24,159617,0,1,1,0,0,0.08333,3,8,0,0,384293.40,499975.00,"0",1
1390642,143,0,0,1,2400,0,1,1,0,0,1,3,8,0,0,2400.00,2500.00,"0",1
1390793,753,0.00133,0,153,340144,0,0.97386,0.98039,0,0,0.11765,1,0,0,0,370000.00,380000.00,"0",1
1389044,280,0,0,5,422484,0,1,1,0,0,0.2,3,13,0,1,128900.00,250000.00,"0",1
1388990,613,0,0,21,138555,0,1,1,0,0,0.19048,3,7,0,0,57200.00,73000.00,"0",1
1391443,195,0,0,1,490140,0,1,1,0,0,1,3,13,0,0,490140.80,497000.00,"0",1
1389271,225,0,0,1,150000,0,1,1,0,0,1,3,19,0,0,150000.00,153000.00,"0",1
1389391,630,0.00317,0,6,88672,0,1,1,0,0,0.16667,3,13,0,0,96800.00,98000.00,"0",1
1392216,333,0,0,6,138469,0,1,1,0,0,0.5,3,13,0,0,205019.10,250000.00,"0",1
1391197,561,0,0,1,8791,0,1,1,0,0,1,3,13,0,0,8791.20,10000.00,"0",1
1389420,613,0,0,1,138800,0,1,1,0,0,1,3,13,0,0,138800.00,170000.00,"0",1
1391180,485,0,0,43,455408,0,1,1,0,0,0.13953,3,19,0,0,370638.00,370638.00,"0",1
1391423,630,0.00317,0,1,102067,0,1,1,0,0,1,3,13,0,0,102067.60,110576.00,"0",1
1389170,2157,0,0,14,285805,0,1,1,0,0,0.35714,3,13,0,0,143950.00,150000.00,"0",1
1392259,581,0,0,3,250000,0,1,1,0,0,0.33333,3,5,0,0,200000.00,200000.00,"0",1
1391750,2236,0,0,16,1642879,0,1,1,0,0,0.1875,3,31,0,0,33797.00,33797.00,"0",1
1391744,337,0.00297,0,2,401192,0,1,1,0,0,0.5,3,8,0,0,464634.00,498000.00,"0",1
1391724,2157,0,0,2,65016,0,1,1,0,0,0.5,3,7,0,0,97855.00,140000.00,"0",1
1390038,167,0,0,3,107023,0,1,1,0,0,0.33333,3,34,0,0,32191.80,34417.80,"0",1
1403818,306,0,0,1,226500,0,1,1,0,0,1,3,13,0,1,226500.00,401000.00,"0",1
1408443,177,0,0,3,74480,0,1,1,0,0,0.33333,3,8,0,0,19440.00,19440.00,"0",1
1420915,85,0,0,1,316290,0,1,1,0,0,1,3,13,0,0,316290.00,316290.00,"0",1
1397265,325,0,0,246,295662,0,1,1,0,0,0.00813,3,19,0,0,4479638.22,4479640.00,"0",1
1391781,219,0,0,1,10227,0,1,1,0,0,1,3,19,0,0,10227.63,10700.00,"0",1
1391767,2236,0,0,3,173890,0,1,1,0,0,0.33333,3,19,0,0,298220.00,407622.00,"0",1
1391727,2236,0,0,2,1170780,0,1,1,0,0,0.5,3,31,0,0,663600.00,695940.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,0,0,5668.65,5669.00,"0",1
1391896,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.05263,3,13,0,0,3411.69,3412.00,"0",1
1391887,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.15789,3,13,0,0,4199.00,4200.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,4724.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,2120.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,1838.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,3412.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,1979.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,2544.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,3675.00,"0",1
1391904,325,0,0,19,5193,0,0.47368,0.47368,0,0,0.68421,3,13,1,0,5668.65,2403.00,"0",1
1392611,306,0,0,3,1783333,0,1,1,0,0,0.33333,3,13,0,0,1390000.00,1746197.04,"0",1
1392605,306,0,0,3,1783333,0,1,1,0,0,0.66667,3,13,0,0,1980000.00,2476000.00,"0",1
1389757,177,0,0,2,12000,0,1,1,0,0,0.5,3,7,0,0,7000.00,7000.00,"0",1
1388452,177,0,0,2,7500,0,1,1,0,0,1,3,13,0,0,7000.00,7000.00,"0",1
1394915,177,0,0,2,17050,0,1,1,0,0,0.5,3,34,0,0,14100.00,17000.00,"0",1
1400151,95,0,0,2,230722,0,1,1,0,0,1,1,0,0,0,222770.00,226370.00,"0",1
1388263,325,0,0,6,7130704,0,1,1,0,0,0.16667,3,19,0,0,853200.00,853200.00,"0",1
1387164,221,0,0,1,350000,0,1,1,0,0,1,3,34,0,0,350000.00,350000.00,"0",1
1391237,2236,0,0,5,97496,0,1,1,0,0,0.2,3,13,0,0,5900.00,6200.00,"0",1
1391790,955,0,0,1,1650,0,1,1,0,0,1,3,7,0,0,1650.00,1850.00,"0",1
1392365,320,0,0,1,218900,0,1,1,0,0,1,1,0,0,0,218900.00,230000.00,"0",1
1391498,2157,0,0,2,191800,0,1,1,0,0,1,3,13,0,0,182000.00,183000.00,"0",1
1392030,325,0,0,3,148565,0,1,1,0,0,0.33333,3,13,0,0,71655.00,80000.00,"0",1
1392276,955,0,0,21,138555,0,1,1,0,0,0.09524,3,7,0,0,2200.00,2300.00,"0",1
1393161,177,0,0,1,15000,0,1,1,0,0,1,3,8,0,0,15000.00,15000.00,"0",1
1392351,177,0,0,8,48494,0,1,1,0,0,0.125,3,13,0,1,12875.00,30000.00,"0",1
1393066,11,0,0,2,43250,0,1,1,0,0,1,3,13,0,0,39500.00,40000.00,"0",1
1392743,613,0,0,1,228000,0,1,1,0,0,1,3,13,0,0,228000.00,228000.00,"0",1
1394014,306,0,0,1,595000,0,1,1,0,0,1,3,13,0,0,595000.00,700000.00,"0",1
1392385,31,0,0,2,15172,0,1,1,0,0,0.5,3,19,0,0,23345.71,35000.00,"0",1
1393994,320,0,0,2,2730635,0,1,1,0,0,0.5,3,13,0,0,661750.00,850000.00,"0",1
1387542,225,0,0,1,2255068,0,1,1,0,0,1,3,13,0,0,2255068.00,2266400.00,"0",1
1390928,396,0,0,20,270405,0,1,1,0,0,0.05,3,0,0,0,1813989.60,1813989.60,"0",1
