"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1528040,140,0,0,97,138548,0,1,0.01031,0,0,0.06186,0,0,0,0,10628.00,10681.41,"108312120",0
1528040,140,0,0,97,138548,0,1,0.05155,0,0,0.06186,0,0,0,0,10628.00,10681.41,"108313120",0
1528042,140,0,0,97,138548,0,1,0.01031,0,0,0.07216,0,0,0,0,15092.17,15168.01,"011342000",0
1528042,140,0,0,97,138548,0,1,0.02062,0,0,0.07216,0,0,0,0,15092.17,15168.01,"011343110",0
1528125,1970,0,0,151,666333,0,1,0.76821,0,0,0.08609,0,49,0,1,89429.49,304961.28,"0",0
1528164,204,0,0,8,1379309,0,1,0.875,0,0,0.125,2,8,0,0,38992.00,38992.00,"0",0
1528174,1661,0,0,1,395352,0,1,1,0,0,1,0,0,0,0,395352.65,479246.90,"0",0
1528207,642,0,0,3,1808666,0,1,1,0,0,0.33333,3,45,0,0,3544811.42,3751123.24,"0",0
1528221,192,0.00521,0,4,100909,0,1,0.75,0,0,0.5,3,0,0,0,136637.52,187249.58,"0",0
1528243,662,0,0,2,3281503,0,1,1,0,0,0.5,3,45,0,0,1226646.24,1978461.80,"0",0
1528276,940,0,0,61,72625,0,1,0.01639,0,0,0.16393,3,0,0,0,27500.00,27500.00,"854199000",0
1528288,1677,0,0,182,635875,0,1,0.95604,0,0,0.07143,3,66,0,0,104628.15,113170.00,"0",0
1528324,366,0,0,45,335537,0,1,0.82222,0,0,0.11111,0,0,0,0,732624.60,1162963.09,"0",0
1528328,199,0,0,10,127264,0,1,1,0,0,0.1,3,45,0,1,51430.00,113867.32,"0",0
1528330,1101,0,0,17,1591315,0,1,0.82353,0,0,0.05882,0,0,0,1,87764.80,253607.92,"0",0
1528414,179,0,0,1,3618345,0,1,1,0,0,1,3,46,0,0,3618345.86,4307554.60,"0",0
1528415,179,0,0,20,1817727,0,1,1,0,0,0.25,3,0,0,0,1699000.00,1924328.66,"0",0
1528424,21,0,0,1,576399,0,1,1,0,0,1,3,48,0,0,576399.47,822350.26,"0",0
1528426,42,0,0,4,295586,0,1,1,0,0,0.5,3,45,0,0,450741.29,474464.52,"0",0
1528475,75,0,0,21,733611,0,1,0.09524,0,0,0.09524,3,0,0,0,143899.25,237850.00,"101111110",0
1528491,332,0,0,33,607369,0,1,0.93939,0,0,0.12121,3,0,0,1,492828.00,835324.00,"0",0
1528528,1258,0,0.00079,106,734457,0,1,0.80189,0,0,0.28302,0,0,0,0,483700.00,496230.40,"0",0
1528532,5,0,0,6,708131,0,1,0.66667,0,0,0.33333,0,0,0,0,295000.00,300746.60,"0",0
1528573,43,0,0,2,204611,0,1,1,0,0,0.5,0,0,0,0,175890.01,177666.67,"0",0
1528576,2398,0,0,3,153106,0,1,1,0,0,0.66667,0,0,0,0,188800.00,236000.00,"0",0
1528591,2110,0,0,6,48944,0,1,0.83333,0,0,0.16667,0,0,0,0,76875.41,94325.66,"0",0
1528604,871,0,0,71,369092,0,1,0.92958,0,0,0.16901,0,0,0,1,287708.37,485224.09,"0",0
1528625,265,0,0,71,369092,0,1,0.92958,0,0,0.1831,0,0,0,0,304589.40,306120.00,"0",0
1528649,144,0,0,1,276000,0,1,1,0,0,1,3,45,0,1,276000.00,700000.00,"0",0
1528655,236,0,0,1,415000,0,1,1,0,0,1,0,0,0,0,415000.00,434578.33,"0",0
1528775,1970,0,0,19,312987,0,1,1,0,0,0.31579,3,0,0,1,120267.00,209160.00,"0",0
1528809,1922,0,0,4,186580,0,1,0.5,0,0,0.25,0,0,0,0,403750.00,425000.00,"0",0
1528841,144,0,0,1,524312,0,1,1,0,0,1,3,45,0,0,524312.94,524312.94,"0",0
1528886,2398,0,0,28,146780,0,1,0.5,0,0,0.28571,3,0,0,0,96320.00,119000.00,"0",0
1528973,141,0.00709,0,21,733611,0,1,0.14286,0,0,0.09524,3,0,0,0,96646.50,159750.00,"101131110",0
1529191,871,0,0,198,226410,0,1,0.9798,0,0,0.13636,3,0,0,0,461568.15,468597.12,"0",0
1529198,458,0,0,376,242121,0,1,0.83777,0,0,0.08245,0,0,0,0,65042.00,82980.00,"0",0
1529234,288,0,0,40,849509,0,1,0.875,0,0,0.175,3,0,0,0,336245.00,336245.00,"0",0
1529324,1732,0,0,5,93283,0,1,1,0,0,0.2,0,45,0,0,217207.11,217207.11,"0",0
1529369,158,0,0,1,1200200,0,1,1,0,0,1,2,8,0,0,1200200.00,1200200.00,"0",0
1529386,26,0,0,1,79653,0,1,1,0,0,1,3,0,0,0,79653.17,79653.17,"0",0
1529418,6408,0,0,712,146609,0,0.99719,0.97331,0,0,0.08006,3,0,0,0,442400.00,442400.00,"0",0
1529425,6408,0,0,1,158000,0,1,1,0,0,1,3,66,0,0,158000.00,158000.00,"0",0
1529441,871,0,0,1,255890,0,1,1,0,0,1,3,41,0,1,255890.99,460778.36,"0",0
1529455,2256,0,0,61,72625,0,1,0.52459,0,0,0.11475,3,0,0,0,106838.00,118299.00,"0",0
1529527,120,0,0,7,178427,0,1,1,0,0,0.28571,3,45,0,0,389698.15,550499.50,"0",0
1529545,588,0,0,1,76400,0,1,1,0,0,1,3,45,0,0,76400.00,89296.66,"0",0
1529574,420,0,0,5,566717,0,1,0.2,0,0,0.4,0,0,0,0,446500.00,446500.00,"0",0
1529625,90,0,0,7,571678,0,1,0.85714,0,0,0.42857,0,0,0,0,533296.00,533296.00,"0",0
1529666,1200,0,0,25,382754,0,1,0.88,0,0,0.08,2,8,0,0,178000.00,186650.00,"0",0
1529667,1200,0,0,25,382754,0,1,0.88,0,0,0.04,2,8,0,0,19900.00,20000.00,"0",0
1529775,120,0,0,2,501570,0,1,1,0,0,0.5,3,45,0,0,795017.15,996570.24,"0",0
1529806,1200,0,0,25,382754,0,1,0.88,0,0,0.08,2,8,0,0,79600.00,80000.00,"0",0
1529807,1200,0,0,25,382754,0,1,0.88,0,0,0.2,2,8,0,0,28000.00,28165.00,"0",0
1529808,1200,0,0,25,382754,0,1,0.88,0,0,0.2,2,8,0,0,28084.00,28231.00,"0",0
1529838,148,0,0,2,557766,0,1,1,0,0,0.5,3,0,0,0,865372.95,1095410.00,"0",0
1529856,357,0.0028,0,3,361524,0,1,0.66667,0,0,0.66667,0,0,0,0,490000.00,491000.00,"0",0
1529861,194,0.00515,0,2,5936202,0,1,1,0,0,0.5,3,45,0,0,7082602.50,7082602.50,"0",0
1529862,194,0.00515,0,2,5936202,0,1,1,0,0,0.5,3,45,0,0,4789802.50,4789802.50,"0",0
1529868,987,0,0,1,26993,0,1,1,0,0,1,0,0,0,1,26993.57,57360.00,"0",0
1529956,176,0,0,4,327535,0,1,1,0,0,0.75,0,0,0,0,296127.00,422484.08,"0",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"012312000",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"012313000",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"012314000",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"012410000",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"012421000",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"103217110",0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0,0,42324.31,42537.00,"103925110",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"103922130",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"104154000",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"106111000",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"108313110",0
1530023,71,0,0,27,374407,0,1,0.07407,0,0,0.11111,0,0,0,0,256758.35,258048.60,"108313120",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"108412120",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"108421000",0
1530023,71,0,0,27,374407,0,1,0.03704,0,0,0.11111,0,0,0,0,256758.35,258048.60,"108422110",0
1530046,1,0,0,17,462545,0,1,0.05882,0,0,0.05882,3,0,0,1,1556970.28,2755711.82,"412040000",0
1530142,1458,0,0,92,169200,0,1,0.03261,0,0,0.06522,3,0,0,0,48247.00,49500.00,"869019140",0
1530146,1458,0,0,2,103287,0,1,0.5,0,0,1,3,49,0,0,100000.00,100000.00,"960119000",0
1530210,87,0,0,3,40166,0,1,0.33333,0,0,0.33333,0,0,0,1,24000.00,94625.00,"683113000",0
1530221,653,0,0,1,318000,0,1,1,0,0,1,3,0,0,0,318000.00,440079.76,"812110000",0
